filepath,label,label_id,is_augmented
C:\lab-hackathon\dataset\Gingivitis\(139).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9572.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\original\205.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_619.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(2012).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1230).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4371.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(1270).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(134).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(930).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4977.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(1009).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5944.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(227).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\original\127.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Gingivitis\(453).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(477).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(409).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\392.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\212.jpg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(395).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1522.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(188).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4473.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(442).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(370).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5549.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(688).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(927).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\38.jpg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(63).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(129).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1187.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\(48).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1895).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1896).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(770).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\111.jpg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(2222).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(415).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(900).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(233).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5139.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_6460.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(775).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1230.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(782).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_6415.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_1148.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(1021).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5412.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(1669).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1952).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1004).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_398.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_398.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Calculus\(364).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2851.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7239.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(25).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(427).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(468).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\416.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6611.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(349).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\original\91.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_661.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(291).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_31.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(205).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6566.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\original\18.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_844.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3001.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_103.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2825.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5646.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4202.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(24).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(753).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\552.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Calculus\(641).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5235.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\634.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_268.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(156).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1328).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(197).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_7059.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4731.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(218).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3189.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2074.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(568).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\12.jpg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9346.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(5).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_154.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4027.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(40).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\original\103.jpg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_3072.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5231.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(1063).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9822.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(512).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4017.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(1894).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(215).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(2254).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4329.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(1853).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\277.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Calculus\(327).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\102.jpg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(1178).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8769.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(2199).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4726.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(1532).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(446).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\559.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4621.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(1059).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(611).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_3745.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(576).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(201).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(407).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\291.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Calculus\(900).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_6841.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(824).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7125.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(361).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1093).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\542.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(220).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3323.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(491).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(1073).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_3453.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(829).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(523).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7862.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2117.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(1578).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(658).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_318.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Calculus\(671).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\original\41.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(83).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\original\88.jpg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(1293).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8532.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4298.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(1250).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(888).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(2104).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_3316.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(1032).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(366).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(2091).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\229.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\594.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9599.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\original\171.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Caries\original\215.jpg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4079.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2546.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_11.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(643).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(226).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1869).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1097).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(609).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(373).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\161.jpg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(932).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1273).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\original\198.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4253.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(1176).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(108).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2741.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3277.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(1278).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1083).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(485).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(19).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1963).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\original\147.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Gingivitis\(330).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1549).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_159.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4786.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(1238).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9605.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_282.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_5063.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7402.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(810).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(467).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7720.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6139.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(938).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(333).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_5148.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(2083).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(2109).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(674).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(726).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4990.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5887.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(2295).JPG,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1091).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8668.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\78.jpg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_3467.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(157).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Hypodontia\(952).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9331.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8806.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(594).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(239).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_5154.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2631.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(1072).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\original\211.jpg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4360.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(2088).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7138.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(748).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\original\127.jpg,Caries,0,0
C:\lab-hackathon\dataset\Caries\original\186.jpg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(743).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_573.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_8242.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1981.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(2304).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(958).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1043).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(434).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_3501.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\original\256.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4194.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3634.jpeg,Ulcers,4,0
C:\lab-hackathon\dataset\Hypodontia\(1033).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(263).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4338.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(95).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_6114.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7100.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_3207.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(1368).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(961).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(162).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(16).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_476.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2313.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(335).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(1175).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Hypodontia\(453).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(1889).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(77).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4497.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4671.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(198).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(693).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8359.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_7033.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5314.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2699.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_383.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8037.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9257.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(822).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9684.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(1705).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1352).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5337.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(325).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(2106).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3424.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3878.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(831).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_1447.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\original\41.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Calculus\(1020).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(708).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4934.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(847).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3831.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(160).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9374.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(699).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\29.jpg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(928).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Hypodontia\(218).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(210).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\619.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(171).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1664).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(696).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_9882.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\original\15.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4009.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(567).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\62.jpg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(938).jpg,Gingivitis,2,0
